issue_type,latitude,longitude,date,data_source
NUISANCE,32.37168465,-86.30647023,2024/5/14,Code_Violation
NUISANCE,32.37168465,-86.30647023,2023/6/30,Code_Violation
NUISANCE,32.3718402,-86.30119634,2023/6/29,Code_Violation
NUISANCE,32.3718402,-86.30119634,2023/6/29,Code_Violation
NUISANCE,32.3718402,-86.30119634,2023/4/13,Code_Violation
NUISANCE,32.3718402,-86.30119634,2021/5/6,Code_Violation
NUISANCE,32.3718402,-86.30119634,2021/4/20,Code_Violation
NUISANCE,32.3718402,-86.30119634,2022/3/29,Code_Violation
NUISANCE,32.3718402,-86.30119634,2021/5/6,Code_Violation
NUISANCE,32.37226577,-86.28989464,2021/4/15,Code_Violation
NUISANCE,32.37226577,-86.28989464,2021/7/22,Code_Violation
NUISANCE,32.37234783,-86.2897098,2021/5/7,Code_Violation
NUISANCE,32.37176535,-86.30073336,2021/8/12,Code_Violation
NUISANCE,32.37226577,-86.28989464,2022/8/25,Code_Violation
NUISANCE,32.37226577,-86.28989464,2022/5/17,Code_Violation
NUISANCE,32.37226577,-86.28989464,2023/3/21,Code_Violation
NUISANCE,32.37234783,-86.2897098,2022/8/25,Code_Violation
NUISANCE,32.37195127,-86.28562955,2022/8/31,Code_Violation
NUISANCE,32.37261147,-86.28135013,2021/3/11,Code_Violation
NUISANCE,32.37261147,-86.28135013,2024/9/26,Code_Violation
NUISANCE,32.37182865,-86.2897262,2021/7/22,Code_Violation
NUISANCE,32.34150893,-86.2048599,2023/8/18,Code_Violation
NUISANCE,32.34150893,-86.2048599,2024/5/20,Code_Violation
NUISANCE,32.34150893,-86.2048599,2021/4/2,Code_Violation
OPEN VACANT,32.37261147,-86.28135013,2024/9/26,Code_Violation
NUISANCE,32.3412244,-86.20244855,2021/7/7,Code_Violation
NUISANCE,32.3412244,-86.20244855,2021/4/2,Code_Violation
NUISANCE,32.42505124,-86.22837296,2024/9/12,Code_Violation
NUISANCE,32.37261664,-86.28102328,2021/9/1,Code_Violation
NUISANCE,32.42505124,-86.22837296,2024/8/27,Code_Violation
NUISANCE,32.3719748,-86.27727873,2023/2/21,Code_Violation
NUISANCE,32.36721328,-86.32977176,2024/7/29,Code_Violation
NUISANCE,32.36721328,-86.32977176,2023/4/25,Code_Violation
NUISANCE,32.37255853,-86.27453173,2024/4/25,Code_Violation
NUISANCE,32.40250287,-86.25469855,2021/4/13,Code_Violation
NUISANCE,32.35623276,-86.23343625,2022/8/31,Code_Violation
NUISANCE,32.35591308,-86.23334049,2022/8/31,Code_Violation
NUISANCE,32.35623276,-86.23343625,2023/6/7,Code_Violation
NUISANCE,32.35591308,-86.23334049,2023/6/7,Code_Violation
REPAIR,32.39405954,-86.23915084,2022/9/13,Code_Violation
NUISANCE,32.39491946,-86.23972779,2023/7/11,Code_Violation
NUISANCE,32.30724106,-86.25420454,2024/6/27,Code_Violation
NUISANCE,32.39405954,-86.23915084,2022/5/31,Code_Violation
NUISANCE,32.30724106,-86.25420454,2021/10/5,Code_Violation
NUISANCE,32.3078086,-86.25342947,2023/8/14,Code_Violation
NUISANCE,32.3078086,-86.25342947,2024/5/22,Code_Violation
NUISANCE,32.3078086,-86.25342947,2024/1/12,Code_Violation
NUISANCE,32.41603012,-86.27550904,2022/6/29,Code_Violation
NUISANCE,32.41603012,-86.27550904,2021/10/7,Code_Violation
NUISANCE,32.38577035,-86.27148466,2021/3/31,Code_Violation
NUISANCE,32.386243,-86.27080475,2024/7/11,Code_Violation
NUISANCE,32.38577035,-86.27148466,2022/3/1,Code_Violation
NUISANCE,32.37812743,-86.27758248,2021/4/13,Code_Violation
NUISANCE,32.37812743,-86.27758248,2021/8/19,Code_Violation
NUISANCE,32.39914477,-86.19075481,2021/3/30,Code_Violation
NUISANCE,32.34414397,-86.14490502,2021/10/7,Code_Violation
NUISANCE,32.37812743,-86.27758248,2022/7/20,Code_Violation
NUISANCE,32.37812743,-86.27758248,2022/7/7,Code_Violation
NUISANCE,32.37812743,-86.27758248,2023/5/16,Code_Violation
NUISANCE,32.31092841,-86.22545085,2021/3/16,Code_Violation
NUISANCE,32.30882689,-86.22598853,2023/1/3,Code_Violation
NUISANCE,32.31092841,-86.22545085,2024/11/13,Code_Violation
NUISANCE,32.31066277,-86.22542337,2023/9/5,Code_Violation
NUISANCE,32.31092841,-86.22545085,2024/7/17,Code_Violation
NUISANCE,32.30401929,-86.22232521,2021/5/21,Code_Violation
NUISANCE,32.37037153,-86.28198653,2023/3/28,Code_Violation
NUISANCE,32.30401929,-86.22232521,2022/4/14,Code_Violation
NUISANCE,32.36980355,-86.27739781,2021/1/28,Code_Violation
NUISANCE,32.37043823,-86.27724849,2021/3/3,Code_Violation
NUISANCE,32.37043823,-86.27724849,2024/2/16,Code_Violation
NUISANCE,32.37043823,-86.27724849,2021/4/27,Code_Violation
NUISANCE,32.37043823,-86.27724849,2023/2/21,Code_Violation
NUISANCE,32.37047441,-86.27498141,2024/8/19,Code_Violation
NUISANCE,32.36040797,-86.28358686,2024/8/16,Code_Violation
NUISANCE,32.37047441,-86.27498141,2021/4/23,Code_Violation
NUISANCE,32.36983973,-86.27513076,2021/8/24,Code_Violation
NUISANCE,32.36040797,-86.28358686,2023/5/15,Code_Violation
NUISANCE,32.36040797,-86.28358686,2021/6/29,Code_Violation
NUISANCE,32.36040797,-86.28358686,2023/4/5,Code_Violation
NUISANCE,32.36040797,-86.28358686,2021/6/14,Code_Violation
NUISANCE,32.36040797,-86.28358686,2022/8/2,Code_Violation
NUISANCE,32.39061362,-86.19543402,2023/7/17,Code_Violation
NUISANCE,32.39116396,-86.28106377,2023/7/7,Code_Violation
NUISANCE,32.39116396,-86.28106377,2024/6/12,Code_Violation
NUISANCE,32.39116396,-86.28106377,2022/7/7,Code_Violation
NUISANCE,32.39116396,-86.28106377,2022/8/18,Code_Violation
NUISANCE,32.36534945,-86.32750573,2024/7/18,Code_Violation
NUISANCE,32.3518668,-86.32982075,2024/4/23,Code_Violation
NUISANCE,32.3651608,-86.32803349,2023/8/17,Code_Violation
NUISANCE,32.3651608,-86.32803349,2024/7/18,Code_Violation
NUISANCE,32.3651608,-86.32803349,2023/8/21,Code_Violation
NUISANCE,32.3518668,-86.32982075,2022/5/16,Code_Violation
NUISANCE,32.3667091,-86.28079158,2022/4/11,Code_Violation
NUISANCE,32.3518668,-86.32982075,2022/9/20,Code_Violation
NUISANCE,32.3667091,-86.28079158,2021/5/6,Code_Violation
NUISANCE,32.3667091,-86.28079158,2021/7/28,Code_Violation
NUISANCE,32.3667091,-86.28079158,2021/10/15,Code_Violation
OPEN VACANT,32.3667091,-86.28079158,2023/11/16,Code_Violation
OPEN VACANT,32.3667091,-86.28079158,2021/10/15,Code_Violation
NUISANCE,32.36743325,-86.27605468,2023/8/7,Code_Violation
NUISANCE,32.3676455,-86.26947261,2023/6/22,Code_Violation
OPEN VACANT,32.3676455,-86.26947261,2024/8/9,Code_Violation
OPEN VACANT,32.3676455,-86.26947261,2023/7/28,Code_Violation
NUISANCE,32.3676455,-86.26947261,2024/11/1,Code_Violation
NUISANCE,32.3676455,-86.26947261,2024/8/7,Code_Violation
OPEN VACANT,32.3676455,-86.26947261,2024/11/1,Code_Violation
NUISANCE,32.3676455,-86.26947261,2021/3/1,Code_Violation
NUISANCE,32.3676455,-86.26947261,2023/4/25,Code_Violation
NUISANCE,32.35790342,-86.26761333,2022/9/13,Code_Violation
NUISANCE,32.35790342,-86.26761333,2023/1/9,Code_Violation
NUISANCE,32.35853687,-86.26740452,2022/4/20,Code_Violation
NUISANCE,32.35790342,-86.26761333,2024/5/29,Code_Violation
NUISANCE,32.35790342,-86.26761333,2024/3/28,Code_Violation
NUISANCE,32.35801523,-86.2674137,2022/4/20,Code_Violation
NUISANCE,32.30991257,-86.34262884,2023/5/2,Code_Violation
NUISANCE,32.41333972,-86.28366417,2024/2/13,Code_Violation
NUISANCE,32.41333972,-86.28366417,2022/6/27,Code_Violation
NUISANCE,32.41379942,-86.28421632,2024/5/21,Code_Violation
NUISANCE,32.41379942,-86.28421632,2024/3/6,Code_Violation
NUISANCE,32.41397753,-86.27984261,2024/6/25,Code_Violation
REPAIR,32.41334664,-86.2832592,2024/4/30,Code_Violation
NUISANCE,32.41334664,-86.2832592,2024/2/13,Code_Violation
NUISANCE,32.41398713,-86.27945491,2023/10/17,Code_Violation
NUISANCE,32.41398713,-86.27945491,2023/1/18,Code_Violation
NUISANCE,32.41398713,-86.27945491,2022/7/26,Code_Violation
NUISANCE,32.41400128,-86.27888371,2022/7/26,Code_Violation
NUISANCE,32.4140058,-86.2787012,2021/3/4,Code_Violation
NUISANCE,32.4140058,-86.2787012,2021/4/27,Code_Violation
NUISANCE,32.41400128,-86.27888371,2021/2/11,Code_Violation
NUISANCE,32.4140058,-86.2787012,2021/7/8,Code_Violation
NUISANCE,32.4140058,-86.2787012,2021/10/5,Code_Violation
NUISANCE,32.41405873,-86.27656348,2023/10/24,Code_Violation
NUISANCE,32.4140058,-86.2787012,2023/7/20,Code_Violation
NUISANCE,32.4140058,-86.2787012,2024/3/6,Code_Violation
NUISANCE,32.41405873,-86.27656348,2022/7/26,Code_Violation
NUISANCE,32.35638491,-86.28299011,2023/8/1,Code_Violation
NUISANCE,32.33502022,-86.28260962,2022/4/27,Code_Violation
NUISANCE,32.33502022,-86.28260962,2021/9/28,Code_Violation
NUISANCE,32.32151986,-86.28241884,2024/10/17,Code_Violation
NUISANCE,32.3192147,-86.28239663,2024/5/29,Code_Violation
NUISANCE,32.41406353,-86.27636915,2021/4/12,Code_Violation
NUISANCE,32.3192147,-86.28239663,2021/8/6,Code_Violation
NUISANCE,32.3192147,-86.28239663,2024/6/3,Code_Violation
NUISANCE,32.41406353,-86.27636915,2023/1/18,Code_Violation
NUISANCE,32.41406834,-86.27617481,2023/7/20,Code_Violation
NUISANCE,32.41406834,-86.27617481,2023/7/25,Code_Violation
NUISANCE,32.41436686,-86.26920984,2023/6/23,Code_Violation
NUISANCE,32.37434487,-86.311817,2023/7/26,Code_Violation
NUISANCE,32.33593165,-86.27207467,2021/7/23,Code_Violation
NUISANCE,32.37434487,-86.311817,2024/6/3,Code_Violation
NUISANCE,32.37434487,-86.311817,2023/4/10,Code_Violation
NUISANCE,32.37497181,-86.14732538,2021/7/28,Code_Violation
NUISANCE,32.33950353,-86.31064224,2023/1/20,Code_Violation
NUISANCE,32.33950353,-86.31064224,2021/7/1,Code_Violation
NUISANCE,32.33950353,-86.31064224,2021/5/10,Code_Violation
NUISANCE,32.3774764,-86.14866788,2021/6/28,Code_Violation
NUISANCE,32.33950353,-86.31064224,2022/8/9,Code_Violation
NUISANCE,32.33950353,-86.31064224,2023/1/10,Code_Violation
NUISANCE,32.33950353,-86.31064224,2022/4/26,Code_Violation
NUISANCE,32.33950353,-86.31064224,2023/1/27,Code_Violation
NUISANCE,32.33950353,-86.31064224,2023/8/11,Code_Violation
NUISANCE,32.33948793,-86.31423106,2021/2/23,Code_Violation
REPAIR,32.33949275,-86.3136483,2022/8/3,Code_Violation
NUISANCE,32.33948793,-86.31423106,2021/4/15,Code_Violation
NUISANCE,32.33948793,-86.31423106,2024/7/26,Code_Violation
NUISANCE,32.33918874,-86.32289369,2023/2/14,Code_Violation
NUISANCE,32.33918874,-86.32289369,2024/5/21,Code_Violation
NUISANCE,32.33918874,-86.32289369,2024/6/25,Code_Violation
OPEN VACANT,32.33918874,-86.32289369,2023/2/14,Code_Violation
NUISANCE,32.386217,-86.19083362,2024/7/24,Code_Violation
NUISANCE,32.38755948,-86.19363862,2024/8/12,Code_Violation
NUISANCE,32.386217,-86.19083362,2024/8/1,Code_Violation
NUISANCE,32.386217,-86.19083362,2021/12/30,Code_Violation
NUISANCE,32.386217,-86.19083362,2023/7/13,Code_Violation
NUISANCE,32.386217,-86.19083362,2024/5/9,Code_Violation
NUISANCE,32.38304284,-86.15008591,2024/10/31,Code_Violation
NUISANCE,32.38304284,-86.15008591,2023/2/23,Code_Violation
NUISANCE,32.38304284,-86.15008591,2023/2/24,Code_Violation
NUISANCE,32.38257987,-86.1508921,2023/6/12,Code_Violation
OPEN VACANT,32.40054675,-86.27755497,2024/9/16,Code_Violation
NUISANCE,32.29432233,-86.25592521,2022/4/20,Code_Violation
NUISANCE,32.29432233,-86.25592521,2022/4/12,Code_Violation
NUISANCE,32.38304284,-86.15008591,2023/3/9,Code_Violation
NUISANCE,32.40054675,-86.27755497,2024/5/6,Code_Violation
NUISANCE,32.40054675,-86.27755497,2024/5/3,Code_Violation
OPEN VACANT,32.40054675,-86.27755497,2024/8/8,Code_Violation
OPEN VACANT,32.40054675,-86.27755497,2024/5/2,Code_Violation
NUISANCE,32.40054675,-86.27755497,2024/7/9,Code_Violation
NUISANCE,32.33018405,-86.30466518,2021/10/7,Code_Violation
NUISANCE,32.33018405,-86.30466518,2022/9/15,Code_Violation
NUISANCE,32.33018405,-86.30466518,2024/1/11,Code_Violation
NUISANCE,32.39082071,-86.27890091,2021/4/7,Code_Violation
NUISANCE,32.38906034,-86.27896123,2021/6/4,Code_Violation
NUISANCE,32.38886194,-86.27850649,2023/4/4,Code_Violation
NUISANCE,32.38906034,-86.27896123,2022/7/7,Code_Violation
NUISANCE,32.39082071,-86.27890091,2023/4/6,Code_Violation
NUISANCE,32.39082071,-86.27890091,2022/7/14,Code_Violation
NUISANCE,32.3890204,-86.27932784,2023/7/7,Code_Violation
NUISANCE,32.39082071,-86.27890091,2024/12/30,Code_Violation
NUISANCE,32.38945853,-86.27989618,2022/3/30,Code_Violation
NUISANCE,32.3890204,-86.27932784,2022/10/12,Code_Violation
NUISANCE,32.3890204,-86.27932784,2021/7/8,Code_Violation
NUISANCE,32.38598979,-86.19525848,2022/6/15,Code_Violation
NUISANCE,32.37266399,-86.33508193,2024/5/2,Code_Violation
NUISANCE,32.37266399,-86.33508193,2024/12/31,Code_Violation
NUISANCE,32.37266399,-86.33508193,2024/7/23,Code_Violation
NUISANCE,32.38598979,-86.19525848,2021/7/6,Code_Violation
NUISANCE,32.38598979,-86.19525848,2022/4/8,Code_Violation
NUISANCE,32.38598979,-86.19525848,2021/6/16,Code_Violation
NUISANCE,32.38598979,-86.19525848,2021/7/29,Code_Violation
NUISANCE,32.38632741,-86.19496629,2021/6/16,Code_Violation
NUISANCE,32.38632741,-86.19496629,2021/7/29,Code_Violation
NUISANCE,32.38632741,-86.19496629,2022/6/15,Code_Violation
NUISANCE,32.38632741,-86.19496629,2022/4/8,Code_Violation
NUISANCE,32.38667367,-86.19567864,2022/6/15,Code_Violation
NUISANCE,32.38667367,-86.19567864,2022/4/14,Code_Violation
NUISANCE,32.38667367,-86.19567864,2022/4/8,Code_Violation
NUISANCE,32.38667367,-86.19567864,2021/7/29,Code_Violation
NUISANCE,32.38667367,-86.19567864,2021/6/16,Code_Violation
NUISANCE,32.38659678,-86.19795063,2022/4/8,Code_Violation
NUISANCE,32.38659678,-86.19795063,2021/6/14,Code_Violation
NUISANCE,32.38659678,-86.19795063,2021/7/29,Code_Violation
NUISANCE,32.38659678,-86.19795063,2022/6/15,Code_Violation
NUISANCE,32.38659678,-86.19795063,2024/5/22,Code_Violation
NUISANCE,32.38659678,-86.19795063,2023/5/10,Code_Violation
NUISANCE,32.38659678,-86.19795063,2023/3/23,Code_Violation
NUISANCE,32.38631282,-86.19801178,2024/5/22,Code_Violation
NUISANCE,32.38631282,-86.19801178,2023/5/31,Code_Violation
NUISANCE,32.38631282,-86.19801178,2023/7/26,Code_Violation
NUISANCE,32.38631282,-86.19801178,2024/11/21,Code_Violation
NUISANCE,32.38631282,-86.19801178,2023/5/10,Code_Violation
NUISANCE,32.38631282,-86.19801178,2022/4/8,Code_Violation
NUISANCE,32.38631282,-86.19801178,2022/6/15,Code_Violation
NUISANCE,32.38631282,-86.19801178,2023/3/27,Code_Violation
NUISANCE,32.38631282,-86.19801178,2021/7/29,Code_Violation
NUISANCE,32.38631282,-86.19801178,2021/7/6,Code_Violation
NUISANCE,32.38624254,-86.19729747,2021/6/16,Code_Violation
NUISANCE,32.38631282,-86.19801178,2021/6/14,Code_Violation
NUISANCE,32.38624254,-86.19729747,2021/7/29,Code_Violation
NUISANCE,32.38624254,-86.19729747,2022/6/15,Code_Violation
NUISANCE,32.38624254,-86.19729747,2022/4/8,Code_Violation
NUISANCE,32.38620466,-86.19695994,2022/6/15,Code_Violation
NUISANCE,32.38620466,-86.19695994,2022/4/8,Code_Violation
NUISANCE,32.38620466,-86.19695994,2021/6/16,Code_Violation
NUISANCE,32.38655842,-86.19723097,2021/6/16,Code_Violation
NUISANCE,32.38620466,-86.19695994,2021/7/29,Code_Violation
NUISANCE,32.38655842,-86.19723097,2021/7/6,Code_Violation
NUISANCE,32.38655842,-86.19723097,2022/4/8,Code_Violation
NUISANCE,32.38655842,-86.19723097,2022/6/15,Code_Violation
NUISANCE,32.38655842,-86.19723097,2021/7/29,Code_Violation
REPAIR,32.32314296,-86.31498038,2023/2/9,Code_Violation
NUISANCE,32.32484172,-86.31305376,2024/6/5,Code_Violation
NUISANCE,32.38655842,-86.19723097,2024/5/23,Code_Violation
NUISANCE,32.32484172,-86.31305376,2024/6/13,Code_Violation
NUISANCE,32.32314296,-86.31498038,2023/1/24,Code_Violation
NUISANCE,32.32947806,-86.25625023,2021/8/11,Code_Violation
NUISANCE,32.39493272,-86.19775244,2024/3/29,Code_Violation
NUISANCE,32.32917793,-86.25557966,2023/9/27,Code_Violation
NUISANCE,32.35545091,-86.33251794,2023/7/21,Code_Violation
NUISANCE,32.35545091,-86.33251794,2023/9/27,Code_Violation
NUISANCE,32.35545091,-86.33251794,2024/7/19,Code_Violation
NUISANCE,32.35545091,-86.33251794,2021/6/23,Code_Violation
NUISANCE,32.35545091,-86.33251794,2022/7/29,Code_Violation
NUISANCE,32.35545091,-86.33251794,2022/10/4,Code_Violation
NUISANCE,32.380893,-86.26801813,2021/3/25,Code_Violation
NUISANCE,32.380893,-86.26801813,2022/4/28,Code_Violation
NUISANCE,32.38064239,-86.26865626,2021/7/7,Code_Violation
NUISANCE,32.38064239,-86.26865626,2024/8/2,Code_Violation
NUISANCE,32.38019597,-86.26856199,2024/8/2,Code_Violation
NUISANCE,32.38019597,-86.26856199,2023/8/22,Code_Violation
NUISANCE,32.38019597,-86.26856199,2023/8/23,Code_Violation
NUISANCE,32.38019597,-86.26856199,2021/7/27,Code_Violation
NUISANCE,32.38019597,-86.26856199,2022/7/19,Code_Violation
NUISANCE,32.37862034,-86.26753822,2022/4/15,Code_Violation
NUISANCE,32.37862034,-86.26753822,2023/4/28,Code_Violation
NUISANCE,32.37862034,-86.26753822,2023/6/8,Code_Violation
REPAIR,32.3782142,-86.26814342,2022/4/28,Code_Violation
NUISANCE,32.3782142,-86.26814342,2022/7/19,Code_Violation
NUISANCE,32.3782142,-86.26814342,2021/10/7,Code_Violation
NUISANCE,32.3650034,-86.3238799,2021/4/26,Code_Violation
NUISANCE,32.37520225,-86.26779036,2024/3/27,Code_Violation
NUISANCE,32.37520225,-86.26779036,2022/7/19,Code_Violation
NUISANCE,32.36487638,-86.32387526,2021/4/26,Code_Violation
NUISANCE,32.36475585,-86.32444398,2021/4/26,Code_Violation
NUISANCE,32.36467504,-86.3238679,2021/4/26,Code_Violation
NUISANCE,32.36130905,-86.32314535,2021/4/14,Code_Violation
NUISANCE,32.36130905,-86.32314535,2021/6/29,Code_Violation
NUISANCE,32.36130905,-86.32314535,2021/8/16,Code_Violation
NUISANCE,32.36130905,-86.32314535,2021/11/23,Code_Violation
NUISANCE,32.36130905,-86.32314535,2022/5/24,Code_Violation
NUISANCE,32.36103434,-86.32313445,2021/8/17,Code_Violation
OPEN VACANT,32.3590273,-86.32365281,2021/6/23,Code_Violation
NUISANCE,32.36103434,-86.32313445,2021/6/29,Code_Violation
NUISANCE,32.3590273,-86.32365281,2021/6/10,Code_Violation
OPEN VACANT,32.3590273,-86.32365281,2021/9/7,Code_Violation
NUISANCE,32.3590273,-86.32365281,2021/9/7,Code_Violation
OPEN VACANT,32.3590273,-86.32365281,2021/3/9,Code_Violation
NUISANCE,32.3590273,-86.32365281,2021/12/1,Code_Violation
OPEN VACANT,32.3590273,-86.32365281,2021/12/1,Code_Violation
NUISANCE,32.3590273,-86.32365281,2022/6/2,Code_Violation
OPEN VACANT,32.3590273,-86.32365281,2022/1/27,Code_Violation
NUISANCE,32.35839192,-86.32313147,2022/4/13,Code_Violation
NUISANCE,32.35695584,-86.32356926,2022/6/10,Code_Violation
NUISANCE,32.35695584,-86.32356926,2022/4/13,Code_Violation
NUISANCE,32.35695584,-86.32356926,2023/3/28,Code_Violation
NUISANCE,32.35695584,-86.32356926,2022/1/25,Code_Violation
NUISANCE,32.35695584,-86.32356926,2021/10/22,Code_Violation
NUISANCE,32.35695584,-86.32356926,2022/3/10,Code_Violation
NUISANCE,32.35695584,-86.32356926,2021/9/14,Code_Violation
NUISANCE,32.35695584,-86.32356926,2021/11/18,Code_Violation
NUISANCE,32.35553378,-86.32307198,2023/9/13,Code_Violation
NUISANCE,32.35695584,-86.32356926,2023/6/29,Code_Violation
NUISANCE,32.35695584,-86.32356926,2021/5/27,Code_Violation
NUISANCE,32.35695584,-86.32356926,2023/8/16,Code_Violation
NUISANCE,32.35553378,-86.32307198,2024/7/22,Code_Violation
NUISANCE,32.35553378,-86.32307198,2023/7/31,Code_Violation
NUISANCE,32.35553378,-86.32307198,2024/4/3,Code_Violation
NUISANCE,32.35553378,-86.32307198,2022/3/2,Code_Violation
NUISANCE,32.35553378,-86.32307198,2023/3/31,Code_Violation
NUISANCE,32.35553378,-86.32307198,2021/5/4,Code_Violation
NUISANCE,32.35553378,-86.32307198,2021/9/13,Code_Violation
NUISANCE,32.35553378,-86.32307198,2023/4/27,Code_Violation
NUISANCE,32.35553378,-86.32307198,2022/10/26,Code_Violation
NUISANCE,32.35553378,-86.32307198,2022/7/19,Code_Violation
NUISANCE,32.35536188,-86.32353608,2022/10/27,Code_Violation
NUISANCE,32.35536188,-86.32353608,2023/4/27,Code_Violation
NUISANCE,32.35536188,-86.32353608,2024/4/3,Code_Violation
NUISANCE,32.35536188,-86.32353608,2022/1/25,Code_Violation
NUISANCE,32.35536188,-86.32353608,2024/2/1,Code_Violation
NUISANCE,32.35519699,-86.32353265,2023/4/26,Code_Violation
NUISANCE,32.36128251,-86.32409186,2024/12/4,Code_Violation
NUISANCE,32.33148113,-86.18001386,2024/8/19,Code_Violation
NUISANCE,32.33253585,-86.18267127,2021/4/9,Code_Violation
NUISANCE,32.33200348,-86.18192562,2021/4/9,Code_Violation
NUISANCE,32.33148113,-86.18001386,2021/8/31,Code_Violation
NUISANCE,32.33253585,-86.18267127,2022/8/10,Code_Violation
NUISANCE,32.39389051,-86.21825459,2023/8/10,Code_Violation
NUISANCE,32.39227532,-86.22128264,2023/6/5,Code_Violation
NUISANCE,32.37169727,-86.24699815,2024/5/22,Code_Violation
NUISANCE,32.33253585,-86.18267127,2022/4/14,Code_Violation
NUISANCE,32.37169727,-86.24699815,2022/4/26,Code_Violation
NUISANCE,32.37169727,-86.24699815,2023/5/4,Code_Violation
NUISANCE,32.37103788,-86.24694589,2024/5/22,Code_Violation
NUISANCE,32.36691324,-86.24656037,2021/4/29,Code_Violation
